,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.5493827160493827,0.686,accuracy,0.0339815616607666,0.0020003318786621094,0.6703147888183594,0.0339815616607666,0.0020003318786621094,0.6703147888183594,1,True,11
1,LightGBM,0.5370370370370371,0.708,accuracy,0.007997989654541016,0.004001140594482422,0.7878255844116211,0.007997989654541016,0.004001140594482422,0.7878255844116211,1,True,5
2,NeuralNetTorch,0.5370370370370371,0.616,accuracy,0.009000539779663086,0.0049479007720947266,7.806642293930054,0.009000539779663086,0.0049479007720947266,7.806642293930054,1,True,12
3,RandomForestGini,0.5370370370370371,0.702,accuracy,0.08250904083251953,0.047785282135009766,0.6409077644348145,0.08250904083251953,0.047785282135009766,0.6409077644348145,1,True,6
4,RandomForestEntr,0.5308641975308642,0.694,accuracy,0.06404614448547363,0.04812932014465332,0.6821882724761963,0.06404614448547363,0.04812932014465332,0.6821882724761963,1,True,7
5,NeuralNetFastAI,0.5246913580246914,0.58,accuracy,0.018001556396484375,0.021130084991455078,2.327836513519287,0.018001556396484375,0.021130084991455078,2.327836513519287,1,True,3
6,LightGBMLarge,0.5185185185185185,0.708,accuracy,0.011006832122802734,0.005002021789550781,1.9476754665374756,0.011006832122802734,0.005002021789550781,1.9476754665374756,1,True,13
7,LightGBMXT,0.5061728395061729,0.7,accuracy,0.033142805099487305,0.014067411422729492,1.5327179431915283,0.033142805099487305,0.014067411422729492,1.5327179431915283,1,True,4
8,CatBoost,0.4876543209876543,0.714,accuracy,0.009984493255615234,0.0010006427764892578,2.688775062561035,0.009984493255615234,0.0010006427764892578,2.688775062561035,1,True,8
9,KNeighborsUnif,0.4876543209876543,0.574,accuracy,0.02218031883239746,0.017081499099731445,0.005014896392822266,0.02218031883239746,0.017081499099731445,0.005014896392822266,1,True,1
10,WeightedEnsemble_L2,0.4876543209876543,0.72,accuracy,0.06830525398254395,0.03314614295959473,4.372915029525757,0.0029976367950439453,0.0009965896606445312,0.1464071273803711,2,True,14
11,KNeighborsDist,0.47530864197530864,0.576,accuracy,0.017158031463623047,0.01807546615600586,0.0050048828125,0.017158031463623047,0.01807546615600586,0.0050048828125,1,True,2
12,ExtraTreesEntr,0.47530864197530864,0.67,accuracy,0.11141252517700195,0.045618295669555664,0.656317949295044,0.11141252517700195,0.045618295669555664,0.656317949295044,1,True,10
13,ExtraTreesGini,0.4691358024691358,0.674,accuracy,0.07867860794067383,0.04608654975891113,0.6445097923278809,0.07867860794067383,0.04608654975891113,0.6445097923278809,1,True,9
