,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.7157190635451505,0.676,accuracy,0.010164737701416016,0.0019919872283935547,2.575366735458374,0.010164737701416016,0.0019919872283935547,2.575366735458374,1,True,8
1,LightGBMXT,0.7157190635451505,0.682,accuracy,0.06539440155029297,0.017442703247070312,1.6212437152862549,0.06539440155029297,0.017442703247070312,1.6212437152862549,1,True,4
2,XGBoost,0.7023411371237458,0.68,accuracy,0.045311927795410156,0.003999233245849609,0.8135905265808105,0.045311927795410156,0.003999233245849609,0.8135905265808105,1,True,11
3,RandomForestEntr,0.6989966555183946,0.67,accuracy,0.08927130699157715,0.04755568504333496,0.6790454387664795,0.08927130699157715,0.04755568504333496,0.6790454387664795,1,True,7
4,ExtraTreesGini,0.6989966555183946,0.638,accuracy,0.12964463233947754,0.12051606178283691,0.7041401863098145,0.12964463233947754,0.12051606178283691,0.7041401863098145,1,True,9
5,WeightedEnsemble_L2,0.6989966555183946,0.692,accuracy,0.3618934154510498,0.19471263885498047,7.5335023403167725,0.004116535186767578,0.0,0.11128997802734375,2,True,14
6,LightGBMLarge,0.6956521739130435,0.684,accuracy,0.05831170082092285,0.011999845504760742,3.170915126800537,0.05831170082092285,0.011999845504760742,3.170915126800537,1,True,13
7,RandomForestGini,0.6956521739130435,0.668,accuracy,0.08931875228881836,0.04773855209350586,0.6645374298095703,0.08931875228881836,0.04773855209350586,0.6645374298095703,1,True,6
8,ExtraTreesEntr,0.68561872909699,0.64,accuracy,0.12159562110900879,0.04859423637390137,0.7168154716491699,0.12159562110900879,0.04859423637390137,0.7168154716491699,1,True,10
9,LightGBM,0.6822742474916388,0.67,accuracy,0.018240928649902344,0.008002042770385742,0.9498100280761719,0.018240928649902344,0.008002042770385742,0.9498100280761719,1,True,5
10,NeuralNetTorch,0.5819397993311036,0.608,accuracy,0.012952566146850586,0.005913734436035156,10.808578968048096,0.012952566146850586,0.005913734436035156,10.808578968048096,1,True,12
11,KNeighborsDist,0.5785953177257525,0.536,accuracy,0.029432058334350586,0.019299983978271484,0.004070758819580078,0.029432058334350586,0.019299983978271484,0.004070758819580078,1,True,2
12,KNeighborsUnif,0.5518394648829431,0.524,accuracy,0.03356051445007324,0.018690109252929688,0.004014253616333008,0.03356051445007324,0.018690109252929688,0.004014253616333008,1,True,1
13,NeuralNetFastAI,0.5183946488294314,0.544,accuracy,0.03523731231689453,0.010641813278198242,2.054521083831787,0.03523731231689453,0.010641813278198242,2.054521083831787,1,True,3
